Airline,Airline ID,Takeoff Airport,Takeoff Airport ID,Destination Airport,Destination Airport ID,Codeshare,Stops,Equipment,price,time,date
7C,2994,PUS,2372,CJU,2370,,0,737,1015.62,05:55,2017-06-22
7C,2994,PUS,2372,CJU,2370,,0,737,808.53,03:44,2016-11-28
7C,2994,PUS,2372,CJU,2370,,0,737,261.92,19:56,2016-12-29
7C,2994,PUS,2372,CJU,2370,,0,737,206.65,12:01,2017-07-11
7C,2994,TAO,3390,ICN,3930,,0,737,367.16,20:33,2017-06-06
7C,2994,TAO,3390,ICN,3930,,0,737,773.04,18:31,2017-10-15
7C,2994,TAO,3390,ICN,3930,,0,737,778.2,17:42,2017-03-22
7C,2994,TAO,3390,ICN,3930,,0,737,361.36,00:47,2017-08-11
7C,2994,TAO,3390,ICN,3930,,0,737,1401.06,11:08,2016-12-22
7E,563,GWT,410,HAM,342,,0,CNA,1142.71,05:08,2017-05-15
7E,563,GWT,410,HAM,342,,0,CNA,794.25,17:00,2017-07-14
7E,563,GWT,410,HAM,342,,0,CNA,929.19,00:43,2017-06-27
7E,563,GWT,410,HAM,342,,0,CNA,683.44,20:01,2017-08-10
7E,563,GWT,410,HAM,342,,0,CNA,1129.43,17:26,2016-12-13
7E,563,HAM,342,GWT,410,,0,CNA,522.92,08:02,2017-09-04
7E,563,HAM,342,GWT,410,,0,CNA,1238.95,17:14,2017-02-23
7E,563,HAM,342,GWT,410,,0,CNA,722.51,19:31,2017-05-23
7E,563,HAM,342,GWT,410,,0,CNA,1418.09,16:59,2017-06-08
7E,563,HAM,342,GWT,410,,0,CNA,1230.91,17:39,2017-02-12
7F,2354,YAB,8225,YFB,55,,0,AT4,522.72,02:54,2017-05-30
7F,2354,YAB,8225,YFB,55,,0,AT4,1440.57,23:30,2017-10-11
7F,2354,YAB,8225,YFB,55,,0,AT4,871.64,23:44,2017-07-13
7F,2354,YAB,8225,YFB,55,,0,AT4,1254.9,02:04,2017-09-15
7F,2354,YAB,8225,YFB,55,,0,AT4,708.91,21:04,2017-07-06
7F,2354,YAB,8225,YRB,128,,0,AT4,1034.33,19:21,2017-10-14
7F,2354,YAB,8225,YRB,128,,0,AT4,1036.0,02:13,2017-06-17
7F,2354,YAB,8225,YRB,128,,0,AT4,866.37,01:08,2017-05-13
7F,2354,YAB,8225,YRB,128,,0,AT4,823.93,08:05,2017-06-08
7F,2354,YAB,8225,YRB,128,,0,AT4,505.95,11:22,2017-08-01
7F,2354,YBK,29,YRT,132,,0,AT4,1382.4,09:35,2017-04-17
7F,2354,YBK,29,YRT,132,,0,AT4,594.48,11:16,2017-01-20
7F,2354,YBK,29,YRT,132,,0,AT4,786.41,16:23,2017-05-24
7F,2354,YBK,29,YRT,132,,0,AT4,1007.33,20:47,2017-10-22
7F,2354,YBK,29,YRT,132,,0,AT4,1234.49,22:21,2017-02-20
7F,2354,YBK,29,YUT,147,,0,AT4,457.71,17:11,2017-02-11
7F,2354,YBK,29,YUT,147,,0,AT4,1327.62,18:38,2017-06-24
7F,2354,YBK,29,YUT,147,,0,AT4,284.19,08:13,2017-06-29
7F,2354,YBK,29,YUT,147,,0,AT4,1198.45,23:09,2017-07-15
7F,2354,YBK,29,YUT,147,,0,AT4,346.11,18:08,2017-05-26
7F,2354,YCB,32,YCO,37,,0,AT7,1400.74,11:16,2017-09-08
7F,2354,YCB,32,YCO,37,,0,AT7,1151.84,19:46,2017-06-09
7F,2354,YCB,32,YCO,37,,0,AT7,1480.75,23:52,2017-07-01
7F,2354,YCB,32,YCO,37,,0,AT7,679.3,04:06,2017-09-30
7F,2354,YCB,32,YCO,37,,0,AT7,907.55,08:33,2017-09-11
7F,2354,YCB,32,YHK,69,,0,AT7,1303.71,11:36,2017-07-03
7F,2354,YCB,32,YHK,69,,0,AT7,312.33,06:07,2017-04-06
7F,2354,YCB,32,YHK,69,,0,AT7,1293.84,00:31,2017-08-15
7F,2354,YCB,32,YHK,69,,0,AT7,723.42,22:54,2017-01-03
7F,2354,YCB,32,YHK,69,,0,AT7,416.31,21:18,2017-02-16
7F,2354,YCB,32,YZF,196,,0,AT7 73M,595.21,12:53,2017-05-10
7F,2354,YCB,32,YZF,196,,0,AT7 73M,1028.1,22:00,2017-06-06
7F,2354,YCB,32,YZF,196,,0,AT7 73M,1032.1,01:15,2017-03-07
7F,2354,YCB,32,YZF,196,,0,AT7 73M,1432.32,12:18,2017-03-15
7F,2354,YCB,32,YZF,196,,0,AT7 73M,863.62,09:07,2016-11-26
7F,2354,YCO,37,YCB,32,,0,AT7,1215.0,09:39,2017-06-29
7F,2354,YCO,37,YCB,32,,0,AT7,906.81,08:00,2017-01-01
7F,2354,YCO,37,YCB,32,,0,AT7,1311.16,21:21,2017-07-08
7F,2354,YCO,37,YCB,32,,0,AT7,286.78,20:04,2017-08-09
7F,2354,YCO,37,YCB,32,,0,AT7,1449.23,03:18,2017-01-12
7F,2354,YCO,37,YHI,68,,0,AT7,1453.04,11:38,2017-01-27
7F,2354,YCO,37,YHI,68,,0,AT7,424.47,11:58,2017-05-17
7F,2354,YCO,37,YHI,68,,0,AT7,282.07,09:18,2017-09-02
7F,2354,YCO,37,YHI,68,,0,AT7,850.45,13:38,2017-02-08
7F,2354,YCO,37,YHI,68,,0,AT7,409.41,10:31,2017-01-18
7F,2354,YCO,37,YZF,196,,0,AT7,1048.37,20:15,2017-03-19
7F,2354,YCO,37,YZF,196,,0,AT7,480.68,10:45,2017-09-07
7F,2354,YCO,37,YZF,196,,0,AT7,658.89,15:47,2017-05-13
7F,2354,YCO,37,YZF,196,,0,AT7,1442.89,20:16,2017-03-27
7F,2354,YCO,37,YZF,196,,0,AT7,1332.14,07:56,2017-06-07
7F,2354,YCS,5487,YRT,132,,0,AT4,1458.85,16:11,2017-07-22
7F,2354,YCS,5487,YRT,132,,0,AT4,839.62,22:01,2017-03-06
7F,2354,YCS,5487,YRT,132,,0,AT4,932.15,16:41,2017-09-19
7F,2354,YCS,5487,YRT,132,,0,AT4,1076.27,14:28,2017-09-20
7F,2354,YCS,5487,YRT,132,,0,AT4,519.37,22:05,2017-03-13
7F,2354,YCS,5487,YZS,41,,0,AT4,1087.36,05:02,2017-09-11
7F,2354,YCS,5487,YZS,41,,0,AT4,288.67,16:45,2017-05-21
7F,2354,YCS,5487,YZS,41,,0,AT4,473.58,20:41,2016-11-26
7F,2354,YCS,5487,YZS,41,,0,AT4,1253.76,18:25,2017-06-07
7F,2354,YCS,5487,YZS,41,,0,AT4,1249.33,01:44,2017-02-15
7F,2354,YCY,40,YFB,55,,0,AT4,771.39,05:56,2017-08-01
7F,2354,YCY,40,YFB,55,,0,AT4,1486.24,15:39,2017-02-20
7F,2354,YCY,40,YFB,55,,0,AT4,573.27,01:49,2017-01-06
7F,2354,YCY,40,YFB,55,,0,AT4,437.21,07:39,2017-01-02
7F,2354,YCY,40,YFB,55,,0,AT4,966.41,03:44,2017-08-26
7F,2354,YCY,40,YIO,75,,0,AT4,1137.13,14:14,2017-10-10
7F,2354,YCY,40,YIO,75,,0,AT4,899.67,20:06,2016-10-28
7F,2354,YCY,40,YIO,75,,0,AT4,1411.87,14:38,2016-12-29
7F,2354,YCY,40,YIO,75,,0,AT4,1474.59,16:15,2017-03-24
7F,2354,YCY,40,YIO,75,,0,AT4,1108.44,17:50,2016-10-26
7F,2354,YEG,49,YZF,196,,0,73M 737,1030.43,19:05,2017-07-09
7F,2354,YEG,49,YZF,196,,0,73M 737,1270.07,03:50,2017-01-19
7F,2354,YEG,49,YZF,196,,0,73M 737,701.15,02:21,2017-02-05
7F,2354,YEG,49,YZF,196,,0,73M 737,606.77,10:52,2017-03-01
7F,2354,YEG,49,YZF,196,,0,73M 737,590.78,20:35,2017-09-05
7F,2354,YEK,50,YRT,132,,0,AT4,663.01,12:51,2017-06-13
7F,2354,YEK,50,YRT,132,,0,AT4,663.96,16:00,2017-03-05
7F,2354,YEK,50,YRT,132,,0,AT4,978.11,14:12,2017-04-24
7F,2354,YEK,50,YRT,132,,0,AT4,1251.82,22:58,2017-08-17
7F,2354,YEK,50,YRT,132,,0,AT4,907.19,06:45,2017-03-10
7F,2354,YEK,50,YXN,5534,,0,AT4,466.71,19:54,2017-07-05
7F,2354,YEK,50,YXN,5534,,0,AT4,336.27,21:16,2017-01-28
7F,2354,YEK,50,YXN,5534,,0,AT4,676.67,08:09,2017-01-03
7F,2354,YEK,50,YXN,5534,,0,AT4,271.18,12:28,2017-07-31
7F,2354,YEK,50,YXN,5534,,0,AT4,495.49,12:07,2016-10-26
7F,2354,YEV,54,YVQ,155,,0,73M,881.48,12:41,2017-06-07
7F,2354,YEV,54,YVQ,155,,0,73M,1246.19,11:23,2017-08-04
7F,2354,YEV,54,YVQ,155,,0,73M,908.96,20:30,2017-01-07
7F,2354,YEV,54,YVQ,155,,0,73M,873.85,21:56,2016-11-15
7F,2354,YEV,54,YVQ,155,,0,73M,680.14,12:39,2016-11-17
7F,2354,YFB,55,YAB,8225,,0,AT4,1388.04,09:08,2017-01-12
7F,2354,YFB,55,YAB,8225,,0,AT4,202.85,16:16,2017-07-09
7F,2354,YFB,55,YAB,8225,,0,AT4,604.52,15:03,2017-06-10
7F,2354,YFB,55,YAB,8225,,0,AT4,945.94,23:09,2016-11-04
7F,2354,YFB,55,YAB,8225,,0,AT4,507.31,02:12,2016-10-30
7F,2354,YFB,55,YCY,40,,0,AT4,1376.26,07:49,2017-01-05
7F,2354,YFB,55,YCY,40,,0,AT4,947.75,01:56,2017-08-25
7F,2354,YFB,55,YCY,40,,0,AT4,320.35,01:15,2017-08-23
7F,2354,YFB,55,YCY,40,,0,AT4,653.41,17:14,2017-02-14
7F,2354,YFB,55,YCY,40,,0,AT4,884.09,02:33,2016-12-17
7F,2354,YFB,55,YGT,5495,,0,AT4,426.01,17:04,2017-10-21
7F,2354,YFB,55,YGT,5495,,0,AT4,611.79,09:16,2016-12-10
7F,2354,YFB,55,YGT,5495,,0,AT4,463.16,17:39,2017-01-09
7F,2354,YFB,55,YGT,5495,,0,AT4,362.03,14:28,2016-12-25
7F,2354,YFB,55,YGT,5495,,0,AT4,1397.56,19:10,2017-05-31
7F,2354,YFB,55,YLC,5509,Y,0,DHT,1295.27,21:29,2017-01-20
7F,2354,YFB,55,YLC,5509,Y,0,DHT,329.39,02:24,2017-09-04
7F,2354,YFB,55,YLC,5509,Y,0,DHT,1100.88,11:31,2017-07-20
7F,2354,YFB,55,YLC,5509,Y,0,DHT,1077.78,22:25,2016-11-10
7F,2354,YFB,55,YLC,5509,Y,0,DHT,949.28,23:54,2016-12-31
7F,2354,YFB,55,YOW,100,,0,73M,510.27,10:53,2017-03-30
7F,2354,YFB,55,YOW,100,,0,73M,1365.78,07:31,2016-12-14
7F,2354,YFB,55,YOW,100,,0,73M,919.25,04:08,2017-02-28
7F,2354,YFB,55,YOW,100,,0,73M,824.52,09:01,2017-06-25
7F,2354,YFB,55,YOW,100,,0,73M,616.01,06:52,2016-12-05
7F,2354,YFB,55,YRT,132,,0,73M,1203.66,04:58,2016-11-28
7F,2354,YFB,55,YRT,132,,0,73M,1295.71,20:00,2017-08-02
7F,2354,YFB,55,YRT,132,,0,73M,1061.09,21:51,2016-10-27
7F,2354,YFB,55,YRT,132,,0,73M,1361.12,17:02,2016-11-12
7F,2354,YFB,55,YRT,132,,0,73M,574.95,18:06,2017-03-15
7F,2354,YFB,55,YTE,140,,0,AT4,1057.62,01:08,2016-11-10
7F,2354,YFB,55,YTE,140,,0,AT4,1341.18,23:04,2017-10-12
7F,2354,YFB,55,YTE,140,,0,AT4,1236.69,02:41,2016-11-30
7F,2354,YFB,55,YTE,140,,0,AT4,267.12,01:03,2017-07-02
7F,2354,YFB,55,YTE,140,,0,AT4,205.82,07:30,2017-02-11
7F,2354,YFB,55,YUX,148,,0,AT4,672.92,00:54,2017-10-25
7F,2354,YFB,55,YUX,148,,0,AT4,1282.48,23:38,2017-08-03
7F,2354,YFB,55,YUX,148,,0,AT4,608.3,20:43,2017-10-02
7F,2354,YFB,55,YUX,148,,0,AT4,981.03,08:43,2016-11-02
7F,2354,YFB,55,YUX,148,,0,AT4,1133.2,19:06,2017-09-30
7F,2354,YFB,55,YVP,154,,0,73M,845.94,06:49,2017-05-11
7F,2354,YFB,55,YVP,154,,0,73M,641.37,21:26,2017-05-04
7F,2354,YFB,55,YVP,154,,0,73M,1083.68,17:36,2017-02-16
7F,2354,YFB,55,YVP,154,,0,73M,1456.4,17:42,2016-12-30
7F,2354,YFB,55,YVP,154,,0,73M,482.83,04:19,2017-07-16
7F,2354,YFB,55,YXP,170,,0,AT4,1396.53,08:14,2017-04-12
7F,2354,YFB,55,YXP,170,,0,AT4,1397.0,04:48,2017-03-09
7F,2354,YFB,55,YXP,170,,0,AT4,1359.5,21:18,2017-06-19
7F,2354,YFB,55,YXP,170,,0,AT4,254.45,10:37,2017-10-02
7F,2354,YFB,55,YXP,170,,0,AT4,918.83,02:07,2016-12-08
7F,2354,YFS,60,YZF,196,,0,AT4 AT7,780.88,18:16,2017-03-12
7F,2354,YFS,60,YZF,196,,0,AT4 AT7,1141.63,21:42,2017-02-06
7F,2354,YFS,60,YZF,196,,0,AT4 AT7,563.52,07:30,2016-10-26
7F,2354,YFS,60,YZF,196,,0,AT4 AT7,767.93,02:40,2017-08-18
7F,2354,YFS,60,YZF,196,,0,AT4 AT7,674.46,14:22,2016-11-26
7F,2354,YGT,5495,YFB,55,,0,AT4,1422.34,13:19,2017-08-24
7F,2354,YGT,5495,YFB,55,,0,AT4,208.53,18:51,2017-04-29
7F,2354,YGT,5495,YFB,55,,0,AT4,307.47,23:24,2017-02-25
7F,2354,YGT,5495,YFB,55,,0,AT4,553.77,17:17,2017-02-06
7F,2354,YGT,5495,YFB,55,,0,AT4,1142.87,12:00,2017-08-01
7F,2354,YGT,5495,YUX,148,,0,AT4,966.62,16:19,2017-01-20
7F,2354,YGT,5495,YUX,148,,0,AT4,459.47,02:33,2017-09-08
7F,2354,YGT,5495,YUX,148,,0,AT4,613.59,12:10,2017-08-13
7F,2354,YGT,5495,YUX,148,,0,AT4,528.1,02:24,2017-01-29
7F,2354,YGT,5495,YUX,148,,0,AT4,1232.48,13:34,2017-05-15
7F,2354,YHI,68,YCO,37,,0,AT7,539.56,12:01,2017-07-31
7F,2354,YHI,68,YCO,37,,0,AT7,903.47,12:41,2017-01-21
7F,2354,YHI,68,YCO,37,,0,AT7,1142.08,13:55,2017-03-10
7F,2354,YHI,68,YCO,37,,0,AT7,1348.4,07:52,2017-09-29
7F,2354,YHI,68,YCO,37,,0,AT7,1160.78,05:47,2016-11-02
7F,2354,YHK,69,YCB,32,,0,AT7,677.54,13:30,2017-05-23
7F,2354,YHK,69,YCB,32,,0,AT7,390.23,01:57,2017-01-13
7F,2354,YHK,69,YCB,32,,0,AT7,532.88,02:37,2017-08-06
7F,2354,YHK,69,YCB,32,,0,AT7,581.19,02:51,2017-02-07
7F,2354,YHK,69,YCB,32,,0,AT7,661.64,23:44,2017-04-18
7F,2354,YHK,69,YYH,183,,0,AT7,1440.7,04:45,2017-04-09
7F,2354,YHK,69,YYH,183,,0,AT7,1456.6,04:13,2017-05-11
7F,2354,YHK,69,YYH,183,,0,AT7,1499.99,04:49,2016-10-29
7F,2354,YHK,69,YYH,183,,0,AT7,1431.91,15:58,2016-12-17
7F,2354,YHK,69,YYH,183,,0,AT7,884.69,12:03,2017-01-28
7F,2354,YHY,72,YZF,196,,0,AT4 AT7,330.52,07:31,2017-01-25
7F,2354,YHY,72,YZF,196,,0,AT4 AT7,1101.72,07:28,2017-03-26
7F,2354,YHY,72,YZF,196,,0,AT4 AT7,525.98,05:10,2017-08-01
7F,2354,YHY,72,YZF,196,,0,AT4 AT7,1438.46,20:23,2016-12-31
7F,2354,YHY,72,YZF,196,,0,AT4 AT7,1012.51,09:37,2017-06-20
7F,2354,YIO,75,YCY,40,,0,AT4,917.29,07:28,2016-11-28
7F,2354,YIO,75,YCY,40,,0,AT4,644.36,19:43,2017-02-23
7F,2354,YIO,75,YCY,40,,0,AT4,499.92,23:07,2017-06-20
7F,2354,YIO,75,YCY,40,,0,AT4,700.26,18:16,2017-07-16
7F,2354,YIO,75,YCY,40,,0,AT4,961.27,21:08,2017-05-26
7F,2354,YLC,5509,YFB,55,Y,0,DHT,273.63,12:56,2017-04-08
7F,2354,YLC,5509,YFB,55,Y,0,DHT,584.77,01:10,2017-09-22
7F,2354,YLC,5509,YFB,55,Y,0,DHT,1165.37,11:48,2017-04-02
7F,2354,YLC,5509,YFB,55,Y,0,DHT,765.04,12:03,2017-03-30
7F,2354,YLC,5509,YFB,55,Y,0,DHT,349.19,08:16,2017-06-11
7F,2354,YOW,100,YFB,55,,0,73M,749.99,14:47,2017-07-05
7F,2354,YOW,100,YFB,55,,0,73M,268.57,12:27,2017-03-14
7F,2354,YOW,100,YFB,55,,0,73M,753.48,14:50,2017-03-01
7F,2354,YOW,100,YFB,55,,0,73M,483.72,06:20,2016-11-12
7F,2354,YOW,100,YFB,55,,0,73M,472.22,00:00,2017-06-28
7F,2354,YRB,128,YAB,8225,,0,AT4,1007.47,21:42,2017-05-07
7F,2354,YRB,128,YAB,8225,,0,AT4,1325.81,00:14,2016-11-02
7F,2354,YRB,128,YAB,8225,,0,AT4,532.87,21:34,2016-11-15
7F,2354,YRB,128,YAB,8225,,0,AT4,306.48,13:16,2017-09-06
7F,2354,YRB,128,YAB,8225,,0,AT4,558.53,16:01,2016-11-07
7F,2354,YRT,132,YBK,29,,0,AT4,1347.05,14:34,2016-11-29
7F,2354,YRT,132,YBK,29,,0,AT4,975.77,05:08,2016-12-09
7F,2354,YRT,132,YBK,29,,0,AT4,1012.31,22:51,2017-01-01
7F,2354,YRT,132,YBK,29,,0,AT4,541.51,05:25,2016-10-26
7F,2354,YRT,132,YBK,29,,0,AT4,584.5,17:41,2017-08-11
7F,2354,YRT,132,YCS,5487,,0,AT4,1288.87,16:55,2017-08-07
7F,2354,YRT,132,YCS,5487,,0,AT4,405.74,00:57,2017-10-17
7F,2354,YRT,132,YCS,5487,,0,AT4,594.06,13:29,2017-01-14
7F,2354,YRT,132,YCS,5487,,0,AT4,1049.38,16:40,2016-10-29
7F,2354,YRT,132,YCS,5487,,0,AT4,1095.16,14:42,2017-01-27
7F,2354,YRT,132,YEK,50,,0,AT4,288.32,08:09,2016-11-16
7F,2354,YRT,132,YEK,50,,0,AT4,407.12,21:47,2017-09-29
7F,2354,YRT,132,YEK,50,,0,AT4,228.61,06:37,2017-05-08
7F,2354,YRT,132,YEK,50,,0,AT4,654.64,15:13,2017-07-10
7F,2354,YRT,132,YEK,50,,0,AT4,608.29,04:32,2016-11-09
7F,2354,YRT,132,YFB,55,,0,73M,1327.83,14:07,2017-10-12
7F,2354,YRT,132,YFB,55,,0,73M,466.08,06:39,2017-08-05
7F,2354,YRT,132,YFB,55,,0,73M,567.68,17:51,2016-12-24
7F,2354,YRT,132,YFB,55,,0,73M,992.31,00:13,2017-06-25
7F,2354,YRT,132,YFB,55,,0,73M,1080.59,19:09,2016-12-05
7F,2354,YRT,132,YWG,160,,0,73M AT4,1257.33,13:58,2016-12-30
7F,2354,YRT,132,YWG,160,,0,73M AT4,445.89,08:42,2017-01-22
7F,2354,YRT,132,YWG,160,,0,73M AT4,1445.24,19:56,2016-11-16
7F,2354,YRT,132,YWG,160,,0,73M AT4,866.07,12:14,2017-01-24
7F,2354,YRT,132,YWG,160,,0,73M AT4,834.9,01:15,2016-11-22
7F,2354,YRT,132,YXN,5534,,0,AT4,1381.4,02:59,2016-11-09
7F,2354,YRT,132,YXN,5534,,0,AT4,400.92,09:15,2017-05-03
7F,2354,YRT,132,YXN,5534,,0,AT4,974.45,06:34,2016-12-13
7F,2354,YRT,132,YXN,5534,,0,AT4,1277.44,19:09,2017-04-26
7F,2354,YRT,132,YXN,5534,,0,AT4,643.08,06:46,2017-05-07
7F,2354,YRT,132,YZF,196,,0,73M,1319.82,17:09,2016-12-30
7F,2354,YRT,132,YZF,196,,0,73M,1069.85,16:16,2017-01-27
7F,2354,YRT,132,YZF,196,,0,73M,658.49,10:47,2017-06-02
7F,2354,YRT,132,YZF,196,,0,73M,1268.37,16:58,2017-02-10
7F,2354,YRT,132,YZF,196,,0,73M,1132.62,06:58,2017-08-29
7F,2354,YTE,140,YFB,55,,0,AT4,1228.96,17:34,2017-03-04
7F,2354,YTE,140,YFB,55,,0,AT4,620.17,11:14,2017-03-21
7F,2354,YTE,140,YFB,55,,0,AT4,447.56,17:28,2017-01-20
7F,2354,YTE,140,YFB,55,,0,AT4,257.14,17:04,2017-08-21
7F,2354,YTE,140,YFB,55,,0,AT4,347.45,10:36,2017-04-08
7F,2354,YTE,140,YZS,41,,0,AT4,235.95,07:54,2017-01-11
7F,2354,YTE,140,YZS,41,,0,AT4,1128.99,14:48,2017-06-12
7F,2354,YTE,140,YZS,41,,0,AT4,1186.31,17:00,2016-12-16
7F,2354,YTE,140,YZS,41,,0,AT4,1106.88,04:43,2016-11-07
7F,2354,YTE,140,YZS,41,,0,AT4,910.6,23:25,2017-10-08
7F,2354,YUL,146,YVP,154,,0,73M,1425.14,11:05,2017-05-15
7F,2354,YUL,146,YVP,154,,0,73M,769.67,09:14,2017-04-26
7F,2354,YUL,146,YVP,154,,0,73M,1365.06,00:29,2017-03-09
7F,2354,YUL,146,YVP,154,,0,73M,601.63,13:05,2017-04-19
7F,2354,YUL,146,YVP,154,,0,73M,825.69,22:34,2017-02-25
7F,2354,YUT,147,YBK,29,,0,AT4,408.77,07:30,2017-08-27
7F,2354,YUT,147,YBK,29,,0,AT4,390.55,06:23,2017-10-07
7F,2354,YUT,147,YBK,29,,0,AT4,903.4,04:47,2016-10-29
7F,2354,YUT,147,YBK,29,,0,AT4,554.46,17:17,2017-03-28
7F,2354,YUT,147,YBK,29,,0,AT4,550.97,10:46,2017-02-22
7F,2354,YUX,148,YFB,55,,0,AT4,396.28,23:57,2017-08-13
7F,2354,YUX,148,YFB,55,,0,AT4,956.75,06:25,2017-03-05
7F,2354,YUX,148,YFB,55,,0,AT4,489.35,10:30,2017-07-11
7F,2354,YUX,148,YFB,55,,0,AT4,894.17,03:38,2017-04-09
7F,2354,YUX,148,YFB,55,,0,AT4,982.14,11:59,2016-12-31
7F,2354,YUX,148,YGT,5495,,0,AT4,549.0,01:34,2017-06-24
7F,2354,YUX,148,YGT,5495,,0,AT4,1186.56,00:57,2017-09-17
7F,2354,YUX,148,YGT,5495,,0,AT4,367.62,19:46,2017-08-04
7F,2354,YUX,148,YGT,5495,,0,AT4,243.34,09:46,2017-04-16
7F,2354,YUX,148,YGT,5495,,0,AT4,483.21,07:59,2017-02-18
7F,2354,YVM,152,YXP,170,,0,AT4,775.04,10:50,2017-04-25
7F,2354,YVM,152,YXP,170,,0,AT4,1333.18,06:33,2016-12-20
7F,2354,YVM,152,YXP,170,,0,AT4,472.33,00:12,2016-11-18
7F,2354,YVM,152,YXP,170,,0,AT4,1211.42,02:05,2017-08-05
7F,2354,YVM,152,YXP,170,,0,AT4,1114.57,11:59,2017-10-09
7F,2354,YVP,154,YFB,55,,0,73M,294.67,21:20,2017-02-18
7F,2354,YVP,154,YFB,55,,0,73M,290.58,18:37,2017-04-24
7F,2354,YVP,154,YFB,55,,0,73M,1446.44,12:16,2017-02-12
7F,2354,YVP,154,YFB,55,,0,73M,282.28,21:37,2017-08-28
7F,2354,YVP,154,YFB,55,,0,73M,259.33,11:36,2017-10-21
7F,2354,YVP,154,YUL,146,,0,73M,326.53,17:52,2017-08-07
7F,2354,YVP,154,YUL,146,,0,73M,1042.57,08:44,2017-01-18
7F,2354,YVP,154,YUL,146,,0,73M,1109.72,17:20,2017-06-27
7F,2354,YVP,154,YUL,146,,0,73M,590.53,22:34,2017-02-26
7F,2354,YVP,154,YUL,146,,0,73M,476.13,00:08,2017-03-17
7F,2354,YVQ,155,YEV,54,,0,73M,1154.17,18:15,2017-03-10
7F,2354,YVQ,155,YEV,54,,0,73M,396.51,16:26,2017-06-26
7F,2354,YVQ,155,YEV,54,,0,73M,617.78,06:30,2017-09-17
7F,2354,YVQ,155,YEV,54,,0,73M,345.42,12:08,2017-03-22
7F,2354,YVQ,155,YEV,54,,0,73M,466.95,21:08,2017-03-01
7F,2354,YVQ,155,YZF,196,,0,73M,1299.28,09:09,2017-03-15
7F,2354,YVQ,155,YZF,196,,0,73M,1160.83,16:49,2016-11-17
7F,2354,YVQ,155,YZF,196,,0,73M,1027.0,09:43,2017-09-21
7F,2354,YVQ,155,YZF,196,,0,73M,230.82,20:12,2016-11-01
7F,2354,YVQ,155,YZF,196,,0,73M,1085.39,15:00,2017-02-24
7F,2354,YWG,160,YRT,132,,0,73M AT4,918.87,10:21,2016-12-07
7F,2354,YWG,160,YRT,132,,0,73M AT4,777.68,12:00,2017-10-24
7F,2354,YWG,160,YRT,132,,0,73M AT4,505.11,06:18,2017-06-11
7F,2354,YWG,160,YRT,132,,0,73M AT4,207.17,00:01,2017-04-15
7F,2354,YWG,160,YRT,132,,0,73M AT4,299.03,21:40,2016-11-13
7F,2354,YXN,5534,YEK,50,,0,AT4,574.84,08:48,2017-03-03
7F,2354,YXN,5534,YEK,50,,0,AT4,1222.62,07:38,2017-05-14
7F,2354,YXN,5534,YEK,50,,0,AT4,901.76,10:57,2017-08-31
7F,2354,YXN,5534,YEK,50,,0,AT4,759.84,07:17,2016-11-15
7F,2354,YXN,5534,YEK,50,,0,AT4,911.13,22:30,2017-01-15
7F,2354,YXN,5534,YRT,132,,0,AT4,212.36,02:13,2017-04-29
7F,2354,YXN,5534,YRT,132,,0,AT4,1316.55,13:00,2016-12-25
7F,2354,YXN,5534,YRT,132,,0,AT4,308.27,23:56,2017-10-04
7F,2354,YXN,5534,YRT,132,,0,AT4,1064.11,13:59,2017-03-21
7F,2354,YXN,5534,YRT,132,,0,AT4,1096.32,17:24,2017-05-03
7F,2354,YXP,170,YFB,55,,0,AT4,670.75,23:33,2017-10-12
7F,2354,YXP,170,YFB,55,,0,AT4,1358.0,00:38,2016-11-11
7F,2354,YXP,170,YFB,55,,0,AT4,1013.84,16:26,2017-03-13
7F,2354,YXP,170,YFB,55,,0,AT4,859.86,15:24,2016-11-20
7F,2354,YXP,170,YFB,55,,0,AT4,1393.31,14:29,2016-11-29
7F,2354,YXP,170,YVM,152,,0,AT4,713.31,08:30,2017-08-16
7F,2354,YXP,170,YVM,152,,0,AT4,622.3,12:08,2016-12-26
7F,2354,YXP,170,YVM,152,,0,AT4,506.19,12:04,2017-10-24
7F,2354,YXP,170,YVM,152,,0,AT4,812.78,11:52,2017-06-16
7F,2354,YXP,170,YVM,152,,0,AT4,257.75,20:36,2017-04-01
7F,2354,YYH,183,YHK,69,,0,AT7,657.73,15:53,2017-01-16
7F,2354,YYH,183,YHK,69,,0,AT7,380.96,17:47,2016-11-03
7F,2354,YYH,183,YHK,69,,0,AT7,1354.84,12:28,2017-07-28
7F,2354,YYH,183,YHK,69,,0,AT7,574.03,10:02,2017-10-08
7F,2354,YYH,183,YHK,69,,0,AT7,602.41,01:23,2017-07-03
7F,2354,YYH,183,YZF,196,,0,AT7,543.69,04:18,2017-10-08
7F,2354,YYH,183,YZF,196,,0,AT7,1350.34,17:30,2017-08-01
7F,2354,YYH,183,YZF,196,,0,AT7,380.05,08:30,2017-01-14
7F,2354,YYH,183,YZF,196,,0,AT7,399.4,18:13,2017-08-11
7F,2354,YYH,183,YZF,196,,0,AT7,923.35,20:07,2017-06-23
7F,2354,YZF,196,YCB,32,,0,73M AT7,1395.31,06:19,2017-10-01
7F,2354,YZF,196,YCB,32,,0,73M AT7,835.54,19:25,2016-12-21
