Airport ID,Airport Name,Airport City,Airport Country
702,Feringe,Ljungby,Sweden
703,Kristianstad,Kristianstad,Sweden
704,Landskrona,Landskrona,Sweden
705,Oskarshamn,Oskarshamn,Sweden
706,Anderstorp,Anderstorp,Sweden
707,Kalmar,Kalkmar,Sweden
708,Sturup,Malmoe,Sweden
709,Halmstad,Halmstad,Sweden
710,Hagshult,Hagshult,Sweden
711,Kronoberg,Vaxjo,Sweden
712,Hallviken,Hallviken,Sweden
713,Hedlanda,Hede,Sweden
714,Sveg,Sveg,Sweden
715,Gallivare,Gallivare,Sweden
716,Hudiksvall,Hudiksvall,Sweden
717,Jokkmokk,Jokkmokk,Sweden
718,Kramfors Solleftea,Kramfors,Sweden
719,Lycksele,Lycksele,Sweden
720,Optand,Optand,Sweden
721,Sundsvall Harnosand,Sundsvall,Sweden
722,Ornskoldsvik,Ornskoldsvik,Sweden
723,Pitea,Pitea,Sweden
724,Kiruna,Kiruna,Sweden
725,Orsa,Orsa,Sweden
726,Skelleftea,Skelleftea,Sweden
727,Sattna,Sattna,Sweden
728,Umea,Umea,Sweden
729,Vilhelmina,Vilhelmina,Sweden
730,Arvidsjaur,Arvidsjaur,Sweden
731,Orebro,Orebro,Sweden
733,Vasteras,Vasteras,Sweden
734,Kallax,Lulea,Sweden
735,Vidsel,Vidsel,Sweden
736,Arboga,Arboga,Sweden
737,Arlanda,Stockholm,Sweden
738,Bromma,Stockholm,Sweden
739,Borlange,Borlange,Sweden
740,Hultsfred,Hultsfred,Sweden
741,Gavle,Gavle,Sweden
742,Saab,Linkoeping,Sweden
743,Kungsangen,Norrkoeping,Sweden
745,Eskilstuna,Eskilstuna,Sweden
746,Visby,Visby,Sweden
748,Kalixfors,Kalixfors,Sweden
750,Spangdahlem Ab,Spangdahlem,Germany
751,Ramstein Ab,Ramstein,Germany
752,Bamberg Aaf,Bamberg,Germany
753,Giebelstadt Aaf,Giebelstadt,Germany
754,Buckeburg,Brueckeburg,Germany
755,Celle,Celle,Germany
756,Rheine Bentlage,Rheine-brentlange,Germany
757,Fritzlar,Fritzlar,Germany
758,Laupheim,Laupheim,Germany
759,Mendig,Mendig,Germany
760,Niederstetten,Niederstetten,Germany
761,Roth,Roth,Germany
762,Fassberg,Fassberg,Germany
763,Grafenwohr Aaf,Grafenwoehr,Germany
764,Hanau Aaf,Hanau,Germany
765,Hohenfels Aaf,Hohenfels,Germany
766,Kitzingen Aaf,Kitzingen,Germany
767,Nordholz,Nordholz,Germany
768,Diepholz,Diepholz,Germany
769,Geilenkirchen,Geilenkirchen,Germany
770,Hohn,Hohn,Germany
771,Jever,Jever,Germany
772,Laage,Laage,Germany
773,Norvenich,Noervenich,Germany
774,Schleswig,Schleswig,Germany
775,Wittmundhafen,Wittmundhafen,Germany
776,Neubrandenburg,Neubrandenburg,Germany
777,Wunstorf,Wunstorf,Germany
778,Vilseck Aaf,Vilseck,Germany
779,Coleman Aaf,Coleman,Germany
780,Wiesbaden Aaf,Wiesbaden,Germany
781,Landsberg Lech,Landsberg,Germany
782,Buchel,Buechel,Germany
783,Erding,Erding,Germany
784,Furstenfeldbruck,Fuerstenfeldbruck,Germany
785,Holzdorf,Holzdorf,Germany
786,Ingolstadt Manching,Ingolstadt,Germany
787,Lechfeld,Lechfeld,Germany
788,Neuburg,Neuburg,Germany
789,Gutersloh,Guetersloh,Germany
790,Alexander Bay,Alexander Bay,South Africa
791,Aggeneys,Aggeneys,South Africa
792,Brakpan,Brakpan,South Africa
793,Bhisho,Bisho,South Africa
794,Bloemfontein Intl,Bloemfontein,South Africa
795,Bethlehem,Bethlehem,South Africa
796,Bothaville,Bothaville,South Africa
797,Cape Town Intl,Cape Town,South Africa
798,Calvinia,Calvinia,South Africa
799,Durban Intl,Durban,South Africa
800,East London,East London,South Africa
801,Ermelo,Ermelo,South Africa
802,Ficksburg Sentraoes,Ficksburg,South Africa
803,Grand Central,Johannesburg,South Africa
804,George,George,South Africa
806,Graaff Reinet,Graaff Reinet,South Africa
807,Grahamstown,Grahamstown,South Africa
808,Greytown,Greytown,South Africa
809,Harmony,Harmony,South Africa
810,Harrismith,Harrismith,South Africa
811,Hoedspruit Afb,Hoedspruit,South Africa
812,Gariep Dam,Hendrik Verwoerddam,South Africa
813,Johannesburg Intl,Johannesburg,South Africa
814,P C Pelser,Klerksdorp,South Africa
815,Kimberley,Kimberley,South Africa
816,Krugersdorp,Krugersdorp,South Africa
817,Kroonstad,Kroonstad,South Africa
818,Johan Pienaar,Kuruman,South Africa
819,Kleinsee,Kleinsee,South Africa
820,Lanseria,Johannesburg,South Africa
821,Lichtenburg,Lichtenburg,South Africa
822,Makhado Afb,Lambertsbaai,South Africa
823,Langebaanweg,Langebaanweg,South Africa
824,Ladysmith,Ladysmith,South Africa
825,Middelburg,Middelburg,South Africa
827,Margate,Margate,South Africa
828,Marble Hall,Marble Hall,South Africa
829,Majuba Power Station,Majuba Power Station,South Africa
831,Malelane,Malalane,South Africa
832,Messina,Musina,South Africa
833,Mkuzi,Mkuze,South Africa
834,Newcastle,Newcastle,South Africa
835,Nylstroom,Nylstroom,South Africa
836,Overberg,Overberg,South Africa
837,Oudtshoorn,Oudtshoorn,South Africa
838,Port Elizabeth Intl,Port Elizabeth,South Africa
839,Plettenberg Bay,Plettenberg Bay,South Africa
840,Phalaborwa,Phalaborwa,South Africa
841,Polokwane International,Polokwane,South Africa
842,Port St Johns,Port Saint Johns,South Africa
843,Pietermaritzburg,Pietermaritzburg,South Africa
844,Pilanesberg Intl,Pilanesberg,South Africa
845,Polokwane Intl,Potgietersrus,South Africa
846,Potchefstroom,Potchefstroom,South Africa
847,Parys,Parys,South Africa
848,Queenstown,Queenstown,South Africa
849,Richards Bay,Richard's Bay,South Africa
850,Rustenburg,Rustenburg,South Africa
851,Robertson,Robertson,South Africa
852,Springbok,Springbok,South Africa
853,Secunda,Secunda,South Africa
854,Saldanha Vredenburg,Saldanha,South Africa
855,Springs,Springs,South Africa
856,Swartkop,Swartkop,South Africa
857,Sishen,Sishen,South Africa
858,Hendrik Swellengrebel,Swellendam,South Africa
859,Skukuza,Skukuza,South Africa
860,Tommys Fld,Tommy's Field,South Africa
861,New Tempe,Bloemfontein,South Africa
862,Tutuka Power Station,Tutuka,South Africa
863,Tzaneen,Tzaneen,South Africa
864,Prince Mangosuthu Buthelezi,Ulundi,South Africa
865,Upington,Upington,South Africa
866,Mthatha,Umtata,South Africa
867,Vryburg,Vryburg,South Africa
868,Virginia,Durban,South Africa
869,Vredendal,Vredendal,South Africa
870,Vereeniging,Vereeniging,South Africa
871,Wonderboom,Pretoria,South Africa
872,Witbank,Witbank,South Africa
873,Waterkloof Afb,Waterkloof,South Africa
874,Welkom,Welkom,South Africa
875,Ysterplaat,Ysterplaat,South Africa
876,Zeerust,Zeerust,South Africa
877,Francistown,Francistown,Botswana
878,Jwaneng,Jwaneng,Botswana
879,Kasane,Kasane,Botswana
880,Maun,Maun,Botswana
881,Sir Seretse Khama Intl,Gaberone,Botswana
882,Selebi Phikwe,Selebi-phikwe,Botswana
883,Maya Maya,Brazzaville,Congo (Brazzaville)
884,Owando,Owando,Congo (Kinshasa)
885,Ouesso,Ouesso,Congo (Kinshasa)
886,Pointe Noire,Pointe-noire,Congo (Brazzaville)
887,Matsapha,Manzini,Swaziland
888,Bangui M Poko,Bangui,Central African Republic
889,Berberati,Berberati,Central African Republic
890,Bata,Bata,Equatorial Guinea
891,Malabo,Malabo,Equatorial Guinea
892,Ascension Aux Af,Wide Awake,Saint Helena
893,Sir Seewoosagur Ramgoolam Intl,Plaisance,Mauritius
894,Plaine Corail,Rodriguez Island,Mauritius
895,Diego Garcia Nsf,Diego Garcia Island,British Indian Ocean Territory
896,Tiko,Tiko,Cameroon
897,Douala,Douala,Cameroon
898,Salak,Maroua,Cameroon
899,Foumban Nkounja,Foumban,Cameroon
900,Ngaoundere,N'gaoundere,Cameroon
901,Garoua,Garoua,Cameroon
902,Bafoussam,Bafoussam,Cameroon
903,Bamenda,Bamenda,Cameroon
904,Yaounde Ville,Yaounde,Cameroon
905,Kasompe,Kasompe,Zambia
906,Livingstone,Livingstone,Zambia
907,Lusaka Intl,Lusaka,Zambia
908,Mfuwe,Mfuwe,Zambia
909,Mongu,Mongu,Zambia
910,Ndola,Ndola,Zambia
911,Southdowns,Southdowns,Zambia
912,Prince Said Ibrahim,Moroni,Comoros
913,Bandaressalam,Moheli,Comoros
914,Ouani,Anjouan,Comoros
915,Dzaoudzi Pamandzi,Dzaoudzi,Mayotte
916,St Denis Gillot,St.-denis,Reunion
917,St Pierre Pierrefonds,St.-pierre,Reunion
918,Ivato,Antananarivo,Madagascar
919,Miandrivazo,Miandrivazo,Madagascar
920,Sainte Marie,Sainte Marie,Madagascar
921,Toamasina,Toamasina,Madagascar
922,Morondava,Morondava,Madagascar
923,Arrachart,Antsiranana,Madagascar
924,Avaratra,Mananara,Madagascar
925,Andapa,Andapa,Madagascar
926,Ambilobe,Ambilobe,Madagascar
927,Antsirabato,Antalaha,Madagascar
928,Analalava,Analalava,Madagascar
929,Philibert Tsiranana,Mahajanga,Madagascar
930,Fascene,Nosy-be,Madagascar
931,Besalampy,Besalampy,Madagascar
932,Maroantsetra,Maroantsetra,Madagascar
933,Sambava,Sambava,Madagascar
934,Vohimarina,Vohemar,Madagascar
935,Ambalabe,Antsohihy,Madagascar
936,Ampampamena,Ampampamena,Madagascar
937,Tolagnaro,Tolagnaro,Madagascar
938,Fianarantsoa,Fianarantsoa,Madagascar
939,Farafangana,Farafangana,Madagascar
940,Manakara,Manakara,Madagascar
941,Mananjary,Mananjary,Madagascar
942,Morombe,Morombe,Madagascar
943,Toliara,Toliara,Madagascar
944,Mbanza Congo,M'banza-congo,Angola
945,Benguela,Benguela,Angola
946,Cabinda,Cabinda,Angola
948,Huambo,Huambo,Angola
949,Kuito,Kuito,Angola
950,Lobito,Lobito,Angola
951,Luanda 4 De Fevereiro,Luanda,Angola
952,Malanje,Malanje,Angola
953,Menongue,Menongue,Angola
955,Negage,Negage,Angola
956,Porto Amboim,Porto Amboim,Angola
957,Saurimo,Saurimo,Angola
958,Soyo,Soyo,Angola
959,Lubango,Lubango,Angola
960,Luena,Luena,Angola
961,Uige,Uige,Angola
962,Xangongo,Xangongo,Angola
963,Oyem,Oyem,Gabon
964,Okondja,Okondja,Gabon
965,Lambarene,Lambarene,Gabon
966,Bitam,Bitam,Gabon
967,Port Gentil,Port Gentil,Gabon
968,Omboue Hopital,Omboue Hospial,Gabon
969,Makokou,Makokou,Gabon
970,Leon M Ba,Libreville,Gabon
971,Mvengue,Franceville,Gabon
972,Principe,Principe,Sao Tome and Principe
973,Sao Tome Intl,Sao Tome,Sao Tome and Principe
974,Beira,Beira,Mozambique
976,Inhambane,Inhambane,Mozambique
977,Lichinga,Lichinga,Mozambique
978,Lumbo,Lumbo,Mozambique
979,Maputo,Maputo,Mozambique
980,Mueda,Mueda,Mozambique
981,Mocimboa Da Praia,Mocimboa Da Praia,Mozambique
982,Marrupa,Marrupa,Mozambique
983,Nacala,Nacala,Mozambique
984,Nampula,Nampula,Mozambique
985,Pemba,Pemba,Mozambique
986,Quelimane,Quelimane,Mozambique
987,Songo,Songo,Mozambique
988,Tete Chingodzi,Tete,Mozambique
989,Ulongwe,Ulongwe,Mozambique
990,Vilankulo,Vilankulu,Mozambique
991,Alphonse,Alphonse,Seychelles
992,Desroches,Desroches,Seychelles
993,Farquhar,Farquhar,Seychelles
994,Seychelles Intl,Mahe,Seychelles
995,Praslin,Praslin,Seychelles
996,Coetivy,Coetivy,Seychelles
997,Abeche,Abeche,Chad
998,Moundou,Moundou,Chad
999,Ndjamena Hassan Djamous,N'djamena,Chad
1000,Faya Largeau,Faya-largeau,Chad
1001,J M Nkomo Intl,Bulawayo,Zimbabwe
1002,Charles Prince,Harare,Zimbabwe
1003,Buffalo Range,Chiredzi,Zimbabwe
1004,Victoria Falls Intl,Victoria Falls,Zimbabwe
1005,Harare Intl,Harare,Zimbabwe
1006,Kariba Intl,Kariba,Zimbabwe
1007,Mutoko,Mutoko,Zimbabwe
1008,Mutare,Mutare,Zimbabwe
1009,Masvingo Intl,Masvingo,Zimbabwe
1010,Zvishavane,Zvishavane,Zimbabwe
1011,Gweru Thornhill,Gwert,Zimbabwe
1012,Hwange National Park,Hwange National Park,Zimbabwe
1013,Chileka Intl,Blantyre,Malawi
1014,Karonga,Karonga,Malawi
1015,Kasungu,Kasungu,Malawi
1016,Kamuzu Intl,Lilongwe,Malawi
1017,Mzuzu,Mzuzu,Malawi
1018,Moshoeshoe I Intl,Maseru,Lesotho
1019,Mejametalana,Maseru,Lesotho
1020,Ndjili Intl,Kinshasa,Congo (Kinshasa)
1021,Ndolo,Kinshasa,Congo (Kinshasa)
1022,Muanda,Muanda,Congo (Kinshasa)
1023,Kitona Base,Kitona Base,Congo (Kinshasa)
1024,Bandundu,Bandoundu,Congo (Kinshasa)
1025,Kikwit,Kikwit,Congo (Kinshasa)
1026,Mbandaka,Mbandaka,Congo (Kinshasa)
1027,Gbadolite,Gbadolite,Congo (Kinshasa)
1028,Gemena,Gemena,Congo (Kinshasa)
1029,Kotakoli,Kotakoli,Congo (Kinshasa)
1030,Lisala,Lisala,Congo (Kinshasa)
1031,Kisangani Simisini,Kisangani,Congo (Kinshasa)
1032,Matari,Isiro,Congo (Kinshasa)
1033,Bunia,Bunia,Congo (Kinshasa)
1034,Buta Zega,Buta Zega,Congo (Kinshasa)
1035,Bukavu Kavumu,Bukavu/kavumu,Congo (Kinshasa)
1036,Goma,Goma,Congo (Kinshasa)
1037,Kindu,Kindu,Congo (Kinshasa)
1038,Lubumbashi Intl,Lubumashi,Congo (Kinshasa)
1039,Kolwezi,Kolwezi,Congo (Kinshasa)
1040,Kalemie,Kalemie,Congo (Kinshasa)
1041,Kamina Base,Kamina Base,Congo (Kinshasa)
1042,Kananga,Kananga,Congo (Kinshasa)
1043,Mbuji Mayi,Mbuji-mayi,Congo (Kinshasa)
1044,Senou,Bamako,Mali
1045,Gao,Gao,Mali
1046,Kayes Dag Dag,Kayes,Mali
1047,Ambodedjo,Mopti,Mali
1048,Tombouctou,Tombouctou,Mali
1049,Tessalit,Tessalit,Mali
1050,Banjul Intl,Banjul,Gambia
1051,Fuerteventura,Fuerteventura,Spain
1052,Hierro,Hierro,Spain
1053,La Palma,Santa Cruz De La Palma,Spain
1054,Gran Canaria,Gran Canaria,Spain
1055,Lanzarote,Las Palmas,Spain
1056,Tenerife Sur,Tenerife,Spain
1057,Tenerife Norte,Tenerife,Spain
1058,Melilla,Melilla,Spain
1059,Freetown Lungi,Freetown,Sierra Leone
1060,Cufar,Cufar,Guinea-Bissau
1062,Monrovia Spriggs Payne,Monrovia,Liberia
1063,Monrovia Roberts Intl,Monrovia,Liberia
1064,Inezgane,Agadir,Morocco
1065,Plage Blanche,Tan Tan,Morocco
1066,Saiss,Fes,Morocco
1067,Ifrane,Ifrane,Morocco
1068,Moulay Ali Cherif,Er-rachidia,Morocco
1069,Bassatine,Meknes,Morocco
1070,Angads,Oujda,Morocco
1071,Ben Slimane,Ben Slimane,Morocco
1072,Sale,Rabat,Morocco
1074,Mohammed V Intl,Casablanca,Morocco
1075,Menara,Marrakech,Morocco
1076,Kenitra,Kentira,Morocco
1077,Ouarzazate,Ouarzazate,Morocco
1078,Cherif El Idrissi,Al Hociema,Morocco
1079,Saniat Rmel,Tetouan,Morocco
1080,Ibn Batouta,Tanger,Morocco
1081,Ziguinchor,Ziguinchor,Senegal
1082,Cap Skiring,Cap Skiring,Senegal
1083,Kaolack,Kaolack,Senegal
1084,Leopold Sedar Senghor Intl,Dakar,Senegal
1085,Saint Louis,St. Louis,Senegal
1086,Bakel,Bakel,Senegal
1087,Kedougou,Kedougou,Senegal
1088,Tambacounda,Tambacounda,Senegal
1089,Aioun El Atrouss,Aioun El Atrouss,Mauritania
1090,Tidjikja,Tidjikja,Mauritania
1091,Kiffa,Kiffa,Mauritania
1092,Nema,Nema,Mauritania
1093,Kaedi,Kaedi,Mauritania
1094,Nouakchott,Nouakschott,Mauritania
1095,Selibady,Selibabi,Mauritania
1096,Atar,Atar,Mauritania
1097,Nouadhibou,Nouadhibou,Mauritania
1098,Bir Moghrein,Bir Moghrein,Mauritania
1099,Fria,Fira,Guinea
1100,Faranah,Faranah,Guinea
1101,Labe,Labe,Guinea
1102,Amilcar Cabral Intl,Amilcar Cabral,Cape Verde
1103,Rabil,Boa Vista,Cape Verde
1104,Maio,Maio,Cape Verde
1105,Preguica,Sao Nocolau Island,Cape Verde
1106,Sao Pedro,Sao Vicente Island,Cape Verde
1107,Bole Intl,Addis Ababa,Ethiopia
1108,Lideta,Addis Ababa,Ethiopia
1109,Arba Minch,Arba Minch,Ethiopia
1110,Axum,Axum,Ethiopia
1111,Bahir Dar,Bahar Dar,Ethiopia
1112,Dire Dawa Intl,Dire Dawa,Ethiopia
1113,Gambella,Gambella,Ethiopia
1114,Gondar,Gondar,Ethiopia
1116,Jimma,Jimma,Ethiopia
1117,Lalibella,Lalibella,Ethiopia
1118,Makale,Makale,Ethiopia
1119,Asosa,Asosa,Ethiopia
1120,Bujumbura Intl,Bujumbura,Burundi
1121,Egal Intl,Hargeisa,Somalia
1122,Berbera,Berbera,Somalia
1123,Kisimayu,Kismayu,Somalia
1126,Alexandria Intl,Alexandria,Egypt
1127,Abu Simbel,Abu Simbel,Egypt
1128,Cairo Intl,Cairo,Egypt
1129,Cairo West,Cairo,Egypt
1130,Hurghada Intl,Hurghada,Egypt
1131,El Gora,El Gorah,Egypt
1132,Luxor Intl,Luxor,Egypt
1133,Mersa Matruh,Mersa-matruh,Egypt
1134,Port Said,Port Said,Egypt
1135,St Catherine Intl,St. Catherine,Egypt
1136,Aswan Intl,Aswan,Egypt
1137,El Tor,El-tor,Egypt
1138,Eldoret Intl,Eldoret,Kenya
1139,Kakamega,Kakamega,Kenya
1140,Kisumu,Kisumu,Kenya
1141,Kitale,Kitale,Kenya
1143,Lodwar,Lodwar,Kenya
1144,Lamu Manda,Lamu,Kenya
1145,Mombasa Moi Intl,Mombasa,Kenya
1146,Naivasha,Naivasha,Kenya
1147,Nairobi Wilson,Nairobi,Kenya
1148,Eastleigh,Nairobi,Kenya
1149,Wajir,Wajir,Kenya
1150,Bu Attifel,Buattifel,Libya
1151,Warehouse 59e,Giallo,Libya
1152,Ghat,Ghat,Libya
1153,Kufra,Kufra,Libya
1154,Benina,Benghazi,Libya
1156,Sebha,Sebha,Libya
1157,Tripoli Intl,Tripoli,Libya
1158,Marsa Brega,Marsa Brega,Libya
1159,Ras Lanuf Oil,Ras Lanouf V 40,Libya
1160,Hon,Hon,Libya
1161,Dahra,Dahra,Libya
1162,Ghadames East,Ghadames,Libya
1163,Zella 74,Zella 74,Libya
1164,Gisenyi,Gisenyi,Rwanda
1165,Kigali Intl,Kigali,Rwanda
1166,Kamembe,Kamembe,Rwanda
1167,Dongola,Dongola,Sudan
1168,Damazin,Damazin,Sudan
1169,El Fashir,El Fasher,Sudan
1170,Kassala,Kassala,Sudan
1171,Kadugli,Kadugli,Sudan
1172,El Obeid,El Obeid,Sudan
1173,Juba,Juba,South Sudan
1174,Malakal,Malakal,Sudan
1175,Khartoum,Khartoum,Sudan
1176,Arusha,Arusha,Tanzania
1177,Mwalimu Julius K Nyerere Intl,Dar Es Salaam,Tanzania
1178,Dodoma,Dodoma,Tanzania
1179,Iringa,Iringa,Tanzania
1180,Kilimanjaro Intl,Kilimanjaro,Tanzania
1181,Lake Manyara,Lake Manyara,Tanzania
1182,Mtwara,Mtwara,Tanzania
1183,Mwanza,Mwanza,Tanzania
1184,Pemba,Pemba,Tanzania
1185,Tanga,Tanga,Tanzania
1186,Zanzibar,Zanzibar,Tanzania
1187,Entebbe Intl,Entebbe,Uganda
1189,Soroti,Soroti,Uganda
1190,Tirana Rinas,Tirana,Albania
1191,Burgas,Bourgas,Bulgaria
1192,Gorna Oryahovitsa,Gorna Orechovica,Bulgaria
1193,Plovdiv,Plovdiv,Bulgaria
1194,Sofia,Sofia,Bulgaria
1195,Stara Zagora,Stara Zagora,Bulgaria
1196,Varna,Varna,Bulgaria
1197,Larnaca,Larnaca,Cyprus
1198,Pafos Intl,Paphos,Cyprus
1199,Akrotiri,Akrotiri,Cyprus
1200,Dubrovnik,Dubrovnik,Croatia
1201,Cepin,Cepin,Croatia
1202,Osijek,Osijek,Croatia
1203,Pula,Pula,Croatia
1204,Grobnicko Polje,Grobnik,Croatia
1205,Rijeka,Rijeka,Croatia
1206,Split,Split,Croatia
1207,Varazdin,Varazdin,Croatia
1208,Zagreb,Zagreb,Croatia
1209,Zadar,Zadar,Croatia
1210,Udbina,Udbina,Croatia
1211,Albacete,Albacete,Spain
1212,Alicante,Alicante,Spain
1213,Almeria,Almeria,Spain
1214,Asturias,Aviles,Spain
1215,Cordoba,Cordoba,Spain
1216,Bilbao,Bilbao,Spain
1218,Barcelona,Barcelona,Spain
1219,Talavera La Real,Badajoz,Spain
1220,A Coruna,La Coruna,Spain
1221,Armilla,Granada,Spain
1222,Girona,Gerona,Spain
1223,Granada,Granada,Spain
1224,Getafe,Madrid,Spain
1225,Ibiza,Ibiza,Spain
1226,Jerez,Jerez,Spain
1227,Murcia San Javier,Murcia,Spain
1229,Barajas,Madrid,Spain
1230,Malaga,Malaga,Spain
1231,Menorca,Menorca,Spain
1232,Moron Ab,Sevilla,Spain
1233,Ocana,Ocana,Spain
1234,Pamplona,Pamplona,Spain
1235,Alcantarilla,Murcia,Spain
1236,Reus,Reus,Spain
1237,Rota Ns,Rota,Spain
1238,Salamanca,Salamanca,Spain
1239,Son Bonet,Son Bonet,Spain
1240,Palma De Mallorca,Palma De Mallorca,Spain
1241,San Luis,San Luis,Spain
1242,San Sebastian,San Sebastian,Spain
1243,Santiago,Santiago,Spain
1244,Seo De Urgel,Seo De Urgel,Spain
1245,Torrejon,Madrid,Spain
1246,Valencia,Valencia,Spain
1247,Valladolid,Valladolid,Spain
1248,Cuatro Vientos,Madrid,Spain
1249,Vitoria,Vitoria,Spain
1250,Vigo,Vigo,Spain
1251,Santander,Santander,Spain
1252,Zaragoza Ab,Zaragoza,Spain
1253,Sevilla,Sevilla,Spain
1254,Calais Dunkerque,Calais,France
1255,Peronne St Quentin,Peronne,France
1256,Les Loges,Nangis,France
1257,Couterne,Bagnole-de-l'orne,France
1258,Bray,Albert,France
1259,Le Touquet Paris Plage,Le Tourquet,France
1260,Denain,Valenciennes,France
1261,Glisy,Amiens,France
1262,La Garenne,Agen,France
1263,Cazaux,Cazaux,France
1264,Merignac,Bordeaux,France
1265,Roumaniere,Bergerac,France
1266,Francazal,Toulouse,France
1267,Chateaubernard,Cognac,France
1268,Biard,Poitiers,France
1269,Montlucon Gueret,Montlucon-gueret,France
1270,Bellegarde,Limoges,France
1271,Mont De Marsan,Mont-de-marsan,France
1272,Souche,Niort,France
1273,Blagnac,Toulouse,France
1274,Pau Pyrenees,Pau,France
1275,Lherm,La Rochelle,France
1276,Lourdes,Tarbes,France
1277,Brie Champniers,Angouleme,France
1278,La Roche,Brive,France
1279,Bassillac,Perigueux,France
1280,Anglet,Biarritz-bayonne,France
1281,Lalbenque,Cahors,France
1282,Antichan,St.-girons,France
1283,La Teste De Buch,Arcachon,France
1284,Le Sequestre,Albi,France
1285,Mazamet,Castres,France
1286,Lasbordes,Toulouse,France
1287,Larzac,Millau,France
1288,Montdragon,Graulhet,France
1289,Marcillac,Rodez,France
1290,Thalamy,Ussel,France
1291,Villeneuve Sur Lot,Villeneuve-sur-lot,France
1292,Medis,Royan,France
1293,Mimizan,Mimizan,France
1294,Aire Sur L Adour,Aire-sur-l'adour,France
1295,Montauban,Montauban,France
1296,Lamothe,Auch,France
1297,Artigues De Lussac,Libourne,France
1298,Les Pujols,Pamiers,France
1299,Virazeil,Marmande,France
1300,St Agnant,Rochefort,France
1301,Pontivy,Pontivy,France
1302,Aubigny Sur Nere,Aubigny-sur-nere,France
1303,Scaer,Guiscriff-scaer,France
1305,Ancenis,Ancenis,France
1306,Brienne Le Chateau,Brienne-le Chateau,France
1307,Houssen,Colmar,France
1308,Challanges,Beaune,France
1309,Tavaux,Dole,France
1310,Joigny,Joigny,France
1311,Le Rozelier,Verdun,France
1312,Ardeche Meridionale,Aubenas-vals-lanas,France
1313,Loudes,Le Puy,France
1314,Coltines,St.-flour,France
1315,Ceyzeriat,Bourg,France
1316,Tarare,Vilefrance,France
1317,Montbeugny,Moulins,France
1318,Belmont,St.-afrique-belmont,France
1319,Cassagnes Begonhes,Cassagnes-beghones,France
1320,Metz Nancy Lorraine,Metz,France
1321,Poretta,Bastia,France
1322,Saint Catherine,Calvi,France
1323,Sud Corse,Figari,France
1324,Campo Dell Oro,Ajaccio,France
1325,Propriano,Propriano,France
1326,Solenzara,Solenzara,France
1327,Corte,Corte,France
1328,Branches,Auxerre,France
1329,Aix Les Bains,Chambery,France
1330,Auvergne,Clermont-Ferrand,France
1331,Bourges,Bourges,France
1332,Challes Les Eaux,Chambery,France
1333,Champforgeuil,Chalon,France
1334,Annemasse,Annemasse,France
1335,Saint Exupery,Lyon,France
1336,Charnay,Macon,France
1337,Saint Yan,St.-yan,France
1338,Renaison,Roanne,France
1339,Meythet,Annecy,France
1340,Saint Geoirs,Grenoble,France
1341,Domerat,Montlucon,France
1342,Chabeuil,Valence,France
1343,Charmeil,Vichy,France
1344,Aurillac,Aurillac,France
1345,Deols,Chateauroux,France
1346,Bron,Lyon,France
1347,Aix Les Milles,Aix-les-milles,France
1348,Le Cannet,Le Luc,France
1349,Mandelieu,Cannes,France
1350,Boutheon,St-Etienne,France
1351,Le Tube,Istres,France
1352,Salvaza,Carcassonne,France
1353,Provence,Marseille,France
1354,Cote D\\'Azur,Nice,France
1355,Caritat,Orange,France
1356,Rivesaltes,Perpignan,France
1357,Le Castellet,Le Castellet,France
1358,Deaux,Ales,France
1359,Mediterranee,Montpellier,France
1360,Vias,Beziers,France
1361,Caumont,Avignon,France
1362,Salon,Salon,France
1363,Lezignan Corbieres,Lezignan-corbieres,France
1364,Brenoux,Mende,France
1365,Carpentras,Carpentras,France
1366,Avord,Avord,France
1367,Tille,Beauvais,France
1368,Chateaudun,Chateaudun,France
1369,St Florent,Saumur,France
1370,Fauville,Evreux,France
1371,Octeville,Le Havre,France
1372,Abbeville,Abbeville,France
1373,Bricy,Orleans,France
1374,Vatry,Chalons,France
1375,Vallee De Seine,Rouen,France
1376,Val De Loire,Tours,France
1377,Le Pontreau,Cholet,France
1378,Entrammes,Laval,France
1379,St Denis De L Hotel,Orleans,France
1380,Le Bourget,Paris,France
1381,Creil,Creil,France
1382,Charles De Gaulle,Paris,France
1383,Voisins,Coulommiers,France
1384,Villaroche,Melun,France
1385,Toussus Le Noble,Toussous-le-noble,France
