Route ID,Airline ID,Price,Time,Date,Num Total Seats,Num Reserved Seats,Departure Airport ID,Destination Airport ID
15351,4691,855.17,20:19,2017-01-29,170,0,2709,2752
15352,4691,947.67,18:20,2017-01-20,183,0,2709,2738
15353,4691,605.6,19:48,2016-12-21,169,0,2709,7359
15354,1073,890.53,23:11,2017-10-12,162,0,1735,1524
15355,\N,778.45,5:41,2017-05-06,135,0,3576,2821
15356,3000,405.03,22:09,2017-03-07,133,0,3043,3039
15357,3000,380.06,10:05,2017-04-17,146,0,3136,2997
15358,3000,785.37,3:45,2017-10-29,135,0,3093,3076
15359,3000,1073.72,22:46,2017-02-19,179,0,6173,3050
15360,3000,1469.78,0:51,2016-12-05,107,0,3144,3136
15361,3000,674.25,15:35,2017-09-21,196,0,3316,2997
15362,96,1141.33,16:11,2017-08-19,116,0,737,1486
15363,96,1194.24,17:24,2017-02-21,162,0,3941,4029
15364,96,478.96,14:35,2017-07-10,144,0,3941,1451
15365,96,740.26,4:18,2016-12-27,121,0,1486,345
15366,96,966.15,5:55,2017-02-03,143,0,1486,340
15367,24,796.27,9:18,2017-08-09,163,0,3448,3576
15368,24,1135.66,5:04,2017-05-15,150,0,302,507
15369,24,1186.76,14:15,2017-01-13,153,0,302,3752
15370,24,875.04,22:33,2017-08-27,131,0,4015,3830
15371,24,470.16,13:14,2016-12-08,185,0,3876,3486
15372,24,1219.07,5:45,2017-09-17,153,0,3876,507
15373,24,1244.57,18:17,2017-03-12,157,0,3876,3613
15374,24,1481.25,1:45,2017-10-29,132,0,609,507
15375,24,784.41,12:36,2017-02-02,103,0,3670,3719
15376,24,520.52,3:53,2017-02-28,197,0,3670,3611
15377,24,549.95,11:53,2017-02-27,186,0,345,3484
15378,24,723.1,17:44,2017-11-04,188,0,340,3304
15379,24,1432.51,7:25,2017-09-12,155,0,3797,3849
15380,24,519.15,12:54,2017-10-09,153,0,3797,478
15381,24,1022.32,0:32,2017-05-25,142,0,2264,2279
15382,24,885.9,14:45,2017-01-29,162,0,3697,193
15383,24,456.63,12:22,2017-11-14,175,0,507,737
15384,24,329.19,21:32,2016-12-03,138,0,507,1208
15385,24,767.75,4:23,2017-06-16,185,0,1054,1229
15386,24,502.93,7:29,2017-06-16,123,0,3339,3484
15387,24,1432.87,19:58,2017-11-21,178,0,3826,3670
15388,24,725.99,15:36,2017-08-14,194,0,3576,3714
15389,24,754.91,22:26,2017-03-08,173,0,2816,3576
15390,1654,984.68,11:32,2017-09-25,180,0,2937,9026
15391,1654,1013.23,15:14,2017-09-24,197,0,2925,4078
15392,1729,243.57,1:23,2017-07-31,153,0,2564,2635
15393,2916,653.7,5:34,2017-09-20,110,0,382,351
15394,\N,1065.15,14:46,2017-06-04,139,0,3646,3472
15395,9818,679.52,2:21,2017-09-06,107,0,1080,502
15396,11741,890.49,5:41,2017-09-01,139,0,2874,2881
15397,4608,829.4,13:02,2017-07-31,158,0,3371,3393
15398,4608,299.25,16:37,2017-06-20,197,0,9310,3395
15399,4608,1359.4,23:17,2017-11-09,116,0,6366,8043
15400,17885,215.74,5:34,2017-01-19,152,0,1824,1836
15401,17885,994.77,23:59,2017-01-04,199,0,1850,1852
15402,2548,720.02,2:50,2017-09-09,195,0,1321,344
15403,2548,201.7,18:02,2017-01-12,179,0,344,3998
15404,2548,1071.44,15:45,2016-12-11,144,0,344,548
15405,2548,656.09,5:09,2017-03-25,195,0,345,488
15406,2548,1225.07,7:10,2016-12-24,196,0,1452,351
15407,2548,826.57,14:40,2017-02-25,174,0,3998,373
15408,2548,891.84,19:45,2017-10-14,124,0,350,1489
15409,18232,914.29,0:35,2017-05-04,138,0,6777,2442
15410,1623,867,5:41,2017-11-15,159,0,69,196
15411,2850,495.85,11:07,2017-03-12,169,0,2997,3007
15412,2850,397.41,18:37,2017-08-21,128,0,2997,3144
15413,2850,708.76,8:10,2017-01-05,106,0,3093,3001
15414,2850,1207.65,14:10,2017-03-26,109,0,3093,3007
15415,2850,801.29,11:11,2017-10-01,122,0,6173,3038
15416,2850,683.08,2:33,2017-02-16,172,0,3105,2997
15417,2954,775.32,5:52,2017-06-24,199,0,1590,337
15418,5813,884.14,15:18,2017-10-01,180,0,4001,3222
15419,5813,436.51,9:46,2017-10-28,137,0,3239,3235
15420,2994,825.62,6:17,2017-07-09,106,0,2378,2370
15421,16726,586.07,1:27,2017-09-10,183,0,3599,7206
15422,16726,1232.77,3:30,2017-10-05,180,0,3599,5968
15423,16726,339.01,12:48,2017-09-03,107,0,6715,3615
15424,16726,226.9,1:13,2017-09-25,130,0,7117,7180
15425,18944,832.33,10:01,2017-11-07,178,0,2899,2897
15426,1500,627.01,9:47,2017-03-12,140,0,1867,1885
15427,1500,225.74,19:00,2017-11-22,143,0,1885,1867
15428,17408,1179.78,8:14,2017-06-07,167,0,3930,3179
15429,1472,522.32,9:26,2017-03-01,140,0,6721,3413
15430,3788,330.68,10:48,2017-09-21,163,0,1701,1706
15431,3788,1147.53,6:47,2017-08-31,181,0,1701,1695
15432,32,806.3,8:23,2016-12-06,129,0,1154,1157
15433,55,1393.1,16:49,2017-09-05,178,0,6839,3417
15434,15999,509.25,1:07,2017-08-23,173,0,6400,4144
15435,15999,579.08,2:39,2017-01-06,122,0,3035,3406
15436,3976,933.45,2:37,2017-10-07,118,0,4041,3682
15437,1629,1257.64,0:22,2017-10-09,140,0,7071,4021
15438,\N,752.87,3:23,2017-06-01,183,0,172,78
15439,\N,861.28,16:35,2017-01-07,100,0,172,180
15440,4691,1430.69,4:45,2017-01-16,130,0,2709,2742
15441,4691,932.52,9:54,2017-10-29,153,0,2729,6053
15442,3000,1131.97,13:11,2017-05-26,191,0,3135,3131
15443,96,327.62,16:34,2017-07-17,159,0,1701,3941
15444,96,867.61,5:33,2017-07-31,200,0,644,3941
15445,96,433.57,18:01,2016-12-09,139,0,3752,3941
15446,96,1434,17:16,2017-01-05,162,0,1486,3941
15447,1203,1044.76,16:38,2017-05-12,154,0,1335,302
15448,24,615.67,22:10,2017-07-17,100,0,580,3752
15449,24,274.16,22:18,2017-04-18,169,0,1218,3752
15450,24,1422.23,3:49,2017-01-28,193,0,3448,3797
15451,24,718.59,22:19,2017-03-23,180,0,3820,3876
15452,24,1041.89,16:05,2017-06-09,169,0,4112,3876
15453,24,454.79,16:25,2017-06-14,110,0,2851,2890
15454,24,1186.4,14:07,2016-12-05,113,0,3876,3720
15455,24,410.69,8:12,2017-09-23,178,0,3876,3621
15456,24,1177.13,23:49,2017-03-08,165,0,3520,3448
15457,24,1182.19,23:10,2017-06-28,182,0,3520,3646
15458,24,604.75,4:08,2016-12-19,112,0,3670,3738
15459,24,421.61,17:33,2017-06-14,134,0,3729,3876
15460,24,1456.31,16:20,2017-09-06,135,0,1948,3876
15461,24,294.21,18:42,2017-08-10,176,0,3728,2359
15462,24,732.86,9:55,2017-11-22,191,0,4113,3520
15463,24,300.22,4:24,2017-10-12,163,0,3714,3670
15464,24,1059.37,22:08,2016-12-09,196,0,3797,351
15465,24,1097.08,3:37,2017-01-11,118,0,3484,3817
15466,24,1297.99,18:28,2017-03-25,176,0,507,3849
15467,24,779.7,3:06,2017-08-13,126,0,507,352
15468,24,294.67,17:01,2017-06-20,188,0,1780,3752
15469,24,1493.47,16:27,2017-05-05,191,0,3576,2715
15470,24,349.56,17:56,2017-11-19,171,0,1826,3462
15471,410,565.76,19:14,2017-04-25,164,0,2975,2990
15472,1729,1349.67,13:33,2017-01-08,113,0,2619,2613
15473,\N,1235.23,4:18,2017-02-16,169,0,5496,146
15474,5521,444.63,2:42,2017-10-25,172,0,4119,5687
15475,3021,607.87,4:01,2017-04-29,105,0,3239,3316
15476,3021,222.81,22:56,2017-09-16,183,0,3316,3077
15477,\N,732.09,17:34,2017-10-11,141,0,3682,4335
15478,\N,810.53,5:04,2017-04-20,137,0,3533,1934
15479,11741,1375.16,9:21,2017-06-04,127,0,1762,2881
15480,4608,1151.62,12:16,2017-11-02,124,0,3375,3399
15481,4608,753,19:44,2017-07-16,197,0,3393,3375
15482,4608,1209.16,7:01,2017-10-25,100,0,3395,3373
15483,4608,345.07,13:31,2017-08-21,140,0,3395,6403
15484,4608,576.16,22:55,2017-10-22,118,0,9310,3395
15485,\N,1005.48,20:32,2017-07-28,144,0,3423,5965
15486,3201,955.16,12:33,2017-07-15,153,0,3988,3670
15487,17885,509.92,15:20,2017-01-26,198,0,1824,3797
15488,2548,571.34,22:52,2017-10-04,185,0,737,345
15489,2548,205.77,23:51,2017-08-24,146,0,1460,350
15490,2548,334.72,3:35,2017-06-03,166,0,345,1209
15491,2548,356.08,15:00,2017-10-05,161,0,352,3998
15492,2548,712.56,14:40,2017-03-16,162,0,352,1486
15493,2548,521.61,7:52,2017-04-30,114,0,348,344
15494,2548,854.9,4:02,2017-03-16,157,0,351,344
15495,1581,933.96,4:25,2017-03-16,183,0,1863,1885
15496,1581,1480.34,5:32,2017-11-10,188,0,5847,1885
15497,1683,1334.61,10:58,2017-03-15,138,0,2399,2397
15498,1623,638.26,18:01,2017-01-28,141,0,160,187
15499,2850,386.9,16:10,2017-01-19,197,0,3093,3020
15500,2850,908.6,21:00,2017-08-12,114,0,3017,3144
15501,5813,958.83,11:51,2017-09-02,115,0,3235,3236
15502,5813,669.18,12:18,2017-03-19,125,0,3222,4001
15503,2354,346.11,18:08,2017-11-10,153,0,29,147
15504,16726,905.84,22:32,2016-12-09,131,0,6715,6724
15505,16726,545.73,21:09,2017-02-03,100,0,5966,6718
15506,16726,1006.83,14:21,2017-04-22,182,0,7188,3615
15507,16615,806.12,5:48,2017-10-26,146,0,1852,1800
15508,1472,485.55,16:38,2017-03-09,123,0,7177,3693
15509,2942,1156.73,20:24,2017-10-10,109,0,3382,6431
15510,3856,219.25,1:12,2017-09-26,175,0,200,156
15511,15999,1329.48,17:15,2017-06-24,130,0,2337,3406
15512,3976,672.71,7:14,2017-10-01,147,0,4018,3682
15513,\N,497.32,14:50,2017-09-30,170,0,6463,8227
15514,1073,963.26,4:14,2017-01-28,120,0,340,1735
15515,3000,750.04,1:48,2017-10-18,167,0,3093,2188
15516,3000,616.61,8:42,2017-10-22,131,0,3050,6173
15517,96,977.08,10:56,2017-06-27,169,0,1474,3941
15518,96,1097.5,15:22,2016-12-28,131,0,1474,1486
15519,1203,506.88,23:04,2017-03-10,184,0,1264,1418
15520,1203,1347.74,0:26,2017-02-05,170,0,1278,1386
15521,1203,628.8,8:01,2017-09-08,126,0,1335,1524
15522,2538,758.88,22:41,2017-10-15,140,0,3971,4029
15523,24,940.53,8:26,2017-10-22,121,0,532,507
15524,24,1485.53,8:22,2017-11-18,135,0,4286,3876
15525,24,1497.44,22:34,2017-02-08,125,0,3448,3830
15526,24,1377.28,14:28,2017-03-01,149,0,302,507
15527,24,895.2,17:34,2017-05-27,178,0,3849,3797
15528,24,654.79,4:47,2016-12-19,104,0,3876,3645
15529,24,704.64,16:05,2016-12-09,102,0,3876,1555
15530,24,999.14,0:54,2017-03-14,174,0,3876,3845
15531,24,565.42,7:12,2017-01-06,152,0,3876,3678
15532,24,891.92,11:40,2017-08-03,144,0,3876,3698
15533,24,670.25,21:01,2016-12-19,153,0,3751,3752
15534,24,688.09,18:17,2017-01-25,131,0,3670,3682
15535,24,1137.32,18:02,2017-05-05,192,0,3670,4009
15536,24,586.73,6:55,2017-03-30,162,0,3670,3484
15537,24,1178.15,2:50,2016-12-29,160,0,3670,1953
15538,24,950.08,6:01,2017-07-06,165,0,3670,3848
15539,24,1074.65,10:58,2016-12-05,188,0,2241,3797
15540,24,777.58,22:07,2017-11-26,133,0,4113,3830
15541,24,1457.37,13:50,2017-06-11,110,0,3797,1524
15542,24,1229,7:32,2017-06-06,161,0,3697,3448
15543,24,283.37,21:55,2017-11-03,146,0,3576,3858
15544,24,248.74,0:07,2016-12-18,196,0,1353,507
15545,410,1187.17,0:59,2017-11-14,131,0,2952,6156
15546,9818,1243.48,23:42,2017-03-03,142,0,302,1074
15547,9818,660.84,18:49,2017-05-22,101,0,502,1080
15548,3545,1048.98,19:28,2017-05-08,188,0,4029,2981
15549,11741,1460.38,5:38,2016-12-10,130,0,2878,2893
15550,4608,1247.54,10:14,2017-07-20,103,0,3393,6366
15551,4608,808.75,2:41,2017-07-11,144,0,4109,3400
15552,17885,950.74,14:39,2017-05-12,133,0,1804,3867
15553,2548,1396.9,3:56,2017-06-07,195,0,1218,352
15554,2548,470.24,15:09,2017-11-20,167,0,1519,345
15555,2548,1201.65,0:08,2017-03-24,100,0,344,1626
15556,2548,479.71,6:41,2017-05-02,116,0,344,1555
15557,2548,1152.21,3:59,2017-10-20,138,0,344,1462
15558,2548,875.12,3:20,2017-09-21,139,0,344,548
15559,2548,1412.98,21:27,2017-02-04,187,0,345,1229
15560,2548,1360.29,11:08,2017-03-06,146,0,348,350
15561,2548,446.08,19:02,2017-07-29,180,0,1526,345
15562,2548,517.81,6:49,2017-03-04,158,0,351,3998
15563,1683,358.62,7:33,2017-09-26,173,0,2397,6022
15564,1623,377.25,1:08,2017-01-31,155,0,155,54
15565,\N,317.17,13:16,2017-03-11,197,0,4024,1767
15566,2850,394.58,23:28,2017-08-18,165,0,3042,3131
15567,2850,929.6,12:27,2017-04-20,143,0,3131,3093
15568,2850,459.18,9:53,2017-09-02,127,0,2997,3105
15569,2850,1272,0:56,2017-09-28,145,0,3093,3001
15570,2850,644.75,18:28,2017-08-12,147,0,3105,2997
15571,2850,683.78,2:25,2017-04-11,153,0,3066,3141
15572,2354,901.76,10:57,2016-12-03,104,0,5534,50
15573,2354,1351.29,23:30,2017-10-21,170,0,196,69
15574,16726,356,22:55,2017-07-14,178,0,3571,7220
15575,16726,504.76,16:05,2017-10-05,117,0,3693,7179
15576,16726,1127.98,22:57,2017-08-10,161,0,6724,6715
15577,18944,338.81,17:36,2017-05-13,194,0,2868,2897
15578,16615,593.64,22:35,2017-01-26,191,0,1819,1853
15579,1469,778.99,3:36,2017-08-12,118,0,6142,2948
15580,2942,1420.99,2:27,2017-03-19,159,0,4149,3394
15581,2942,845.96,13:08,2017-07-29,159,0,9107,3391
15582,68,1051.64,19:27,2017-01-06,134,0,5526,196
15583,15999,347.38,6:21,2017-03-19,103,0,3406,2264
15584,15999,813.03,4:22,2017-11-07,200,0,3391,3399
15585,15999,849.36,3:29,2017-01-16,140,0,6347,3370
15586,1629,720.96,16:34,2017-09-24,113,0,2883,2890
15587,\N,732.74,20:19,2017-07-04,168,0,78,172
15588,\N,252.43,6:16,2017-08-26,190,0,99,49
15589,3000,720.38,9:42,2017-01-04,166,0,3039,3043
15590,3000,638.68,10:54,2017-05-22,134,0,2997,2064
15591,3000,1374.8,16:57,2017-04-06,197,0,2997,3020
15592,3000,1020.78,17:30,2017-11-17,162,0,302,193
15593,3000,750.74,21:19,2017-05-04,124,0,3093,3002
15594,96,1233.44,0:20,2017-07-16,185,0,3941,4190
15595,96,390.63,17:45,2017-01-28,151,0,3941,1486
15596,96,248.96,16:16,2017-02-09,110,0,1128,3941
15597,96,1020.56,18:57,2017-09-29,102,0,340,1486
15598,96,624.71,13:30,2017-08-31,159,0,1472,3941
15599,1203,1295.71,7:51,2017-03-19,196,0,1264,1399
15600,1203,1123.8,13:24,2017-09-23,131,0,1399,1273
15601,24,476.59,20:15,2017-10-20,189,0,3682,3670
15602,24,667.06,12:21,2017-06-27,118,0,4037,3830
15603,24,953.75,7:55,2017-05-26,192,0,3448,3876
15604,24,1125.15,3:24,2017-06-15,195,0,3876,4112
15605,24,1446.94,20:48,2017-11-11,155,0,3876,3626
15606,24,319.74,0:56,2017-02-24,119,0,3719,3670
15607,24,1326.54,16:30,2017-05-28,189,0,1852,3752
15608,24,1279.18,20:36,2017-10-08,121,0,3670,1797
15609,24,1210.01,21:22,2017-06-26,141,0,3670,1840
15610,24,834.2,12:21,2017-07-16,199,0,2241,3550
15611,24,270.89,14:34,2017-01-23,141,0,599,3830
15612,24,978.64,21:00,2017-09-01,199,0,4099,3720
15613,24,727.93,5:15,2017-05-02,183,0,2564,3876
15614,24,904.01,1:41,2017-03-31,168,0,3550,3830
15615,24,895.99,23:51,2017-10-17,133,0,3712,3670
15616,24,1187.29,13:51,2017-03-11,195,0,3712,3670
15617,24,1415.79,16:53,2017-01-11,182,0,3797,478
15618,24,1398.92,6:16,2017-07-05,189,0,3797,3878
15619,24,656.26,10:58,2017-05-13,109,0,3484,3774
15620,24,247.76,3:53,2017-04-30,175,0,517,507
15621,24,1317.32,5:28,2017-01-19,122,0,3576,2899
15622,3652,840.43,0:09,2017-07-03,113,0,688,709
15623,3652,716.69,2:34,2017-06-25,116,0,442,460
15624,10739,605.23,7:45,2017-05-02,163,0,4042,3830
15625,\N,360.14,20:10,2017-07-27,118,0,5515,5529
15626,\N,957.61,16:56,2017-07-02,170,0,7253,5535
15627,3021,775.19,7:40,2017-03-10,131,0,3316,3034
15628,\N,682.69,1:37,2017-01-14,172,0,1941,1944
15629,\N,1117.93,22:39,2017-10-21,179,0,3712,3646
15630,\N,1072.49,21:51,2016-12-27,148,0,3793,3878
15631,\N,1156.41,1:19,2017-07-02,165,0,3646,3698
15632,9818,1364.33,3:21,2017-02-18,148,0,5673,3998
15633,3545,448.84,22:36,2017-02-14,195,0,6156,4029
15634,11741,706.84,20:14,2017-05-30,115,0,2879,2881
15635,4608,505.5,2:11,2017-01-02,191,0,3395,6361
15636,4608,1047.96,11:31,2017-05-23,110,0,3077,6361
15637,4608,396.83,15:57,2017-01-05,176,0,4033,3395
15638,4608,998.56,15:47,2017-08-25,178,0,4030,3388
15639,8463,200.08,4:00,2017-09-02,120,0,3125,3076
15640,17885,206.41,5:01,2017-09-05,180,0,1824,1825
15641,17885,426.85,15:17,2017-02-06,159,0,1824,1829
15642,17885,344.83,2:48,2017-06-09,161,0,1824,1858
15643,17885,659.37,3:14,2017-06-29,103,0,1825,3621
15644,2548,1405.82,22:06,2017-04-05,125,0,342,1520
15645,2548,288.87,7:24,2017-01-30,163,0,1479,344
15646,2548,982.82,2:46,2017-09-20,147,0,1354,342
15647,2548,584.32,10:03,2017-10-19,134,0,3998,350
15648,2548,554.78,10:21,2017-10-08,103,0,772,344
15649,2548,1089.69,8:02,2017-05-24,188,0,350,302
15650,2548,341.59,17:22,2016-12-07,178,0,350,5557
15651,1623,1452.91,3:40,2017-02-14,121,0,187,141
15652,2850,591.99,10:36,2017-04-08,178,0,6173,3040
15653,2850,847.56,12:39,2017-10-16,121,0,3141,3020
15654,2354,1085.39,15:00,2017-04-13,183,0,155,196
15655,16726,1095.06,17:09,2017-02-16,140,0,8199,8201
15656,16726,326.61,20:43,2017-01-22,141,0,7181,3693
15657,16726,722.07,8:04,2016-12-27,184,0,6723,3615
15658,16726,764.43,4:13,2017-10-21,148,0,7088,3774
15659,18944,281.54,19:39,2017-02-07,184,0,2897,1762
15660,18944,475.86,0:30,2017-02-09,100,0,2773,2902
15661,1500,237.16,6:27,2017-04-10,121,0,5840,1869
15662,2942,1333.94,3:01,2016-12-24,154,0,3382,9107
15663,2942,1254.42,8:44,2017-06-05,171,0,3369,3382
15664,1629,352.15,19:12,2017-05-19,196,0,4278,3448
15665,1629,653.2,0:04,2017-05-28,158,0,3678,5774
15666,\N,492.62,5:36,2017-01-09,111,0,49,168
15667,\N,625.97,15:29,2017-01-16,141,0,78,156
15668,\N,1331.3,11:49,2017-08-04,149,0,85,178
15669,1073,1435.12,1:37,2017-09-01,107,0,1735,3941
15670,96,1236.99,22:51,2017-01-28,185,0,1459,1461
15671,96,458.4,9:44,2017-05-22,133,0,3941,1613
15672,96,846.21,21:02,2017-08-10,134,0,1382,3941
15673,96,305.87,23:03,2017-05-03,188,0,1452,346
15674,1203,1072.58,1:07,2017-10-18,142,0,1280,1399
15675,1203,344.06,10:17,2016-12-10,109,0,1280,1354
15676,2538,314.29,22:31,2017-05-11,188,0,1382,3973
15677,24,907.33,6:36,2017-01-20,111,0,4069,3752
15678,24,1468.89,22:44,2017-05-07,196,0,3690,3697
15679,24,277.2,21:42,2017-02-01,117,0,3690,3697
15680,24,235.7,9:06,2017-02-09,113,0,3320,3339
15681,24,641.32,23:47,2017-08-19,161,0,3849,3670
15682,24,1094.39,22:39,2017-01-12,142,0,1382,3752
15683,24,1387.23,19:18,2017-04-11,104,0,3876,3864
15684,24,1068.8,22:33,2017-04-18,143,0,3876,3759
15685,24,325.15,19:35,2017-07-05,162,0,3876,4011
15686,24,1189.4,8:27,2017-09-18,159,0,3876,3621
15687,24,1007.4,17:04,2017-10-16,160,0,3876,3646
15688,24,1103.82,13:25,2017-11-23,144,0,3759,3797
15689,24,862.71,9:02,2017-02-25,124,0,3520,4067
15690,24,1445.28,17:41,2017-10-22,187,0,3670,3627
15691,24,1278.08,9:45,2017-02-25,161,0,3670,1840
15692,24,985.17,12:05,2017-05-27,177,0,1084,1050
15693,24,720.66,13:10,2017-06-19,152,0,3533,1897
15694,24,1058.35,19:16,2017-04-05,163,0,813,507
15695,24,1022.01,13:17,2017-03-27,184,0,3877,49
15696,24,1227.07,17:27,2017-06-08,123,0,3484,2279
15697,24,1059.52,6:39,2017-04-22,122,0,3697,3678
15698,24,674.56,3:22,2017-04-09,113,0,502,3877
15699,24,1015.14,15:14,2017-01-31,175,0,507,1354
15700,24,224.14,10:39,2017-03-19,128,0,507,1273
15701,24,426.15,7:32,2017-10-28,176,0,3576,3751
15702,24,1206.43,19:49,2017-05-23,131,0,3576,1943
15703,24,1390.82,21:52,2017-09-09,117,0,3782,3876
15704,24,982.54,9:33,2017-11-14,118,0,1826,3670
15705,2750,468.81,18:19,2017-03-05,134,0,1264,1678
15706,3652,989.85,8:04,2017-07-02,173,0,737,442
15707,595,633.75,6:31,2017-07-18,126,0,5665,4162
15708,3021,1361.53,3:43,2017-07-19,103,0,3316,3885
15709,\N,250.23,14:55,2017-01-02,138,0,3646,3533
15710,\N,805.05,5:32,2017-02-07,107,0,3646,3712
15711,4608,720.93,22:47,2016-12-18,126,0,3393,3379
15712,4608,1220.35,13:47,2017-08-04,105,0,3395,3373
15713,4608,541.52,7:30,2017-05-02,184,0,6376,3395
15714,4608,1084.54,8:21,2017-10-05,176,0,3373,3376
15715,4608,413.07,10:30,2017-08-07,190,0,4030,3388
15716,4608,1121.62,20:05,2017-08-21,132,0,3383,3371
15717,17885,797.09,3:15,2017-08-23,146,0,1796,1824
15718,17885,1015.65,14:35,2017-03-17,194,0,1836,1850
15719,2548,406.34,2:38,2016-12-21,148,0,344,5557
15720,2548,755.28,19:39,2017-02-20,100,0,1509,345
15721,2548,1435.84,20:50,2017-03-24,102,0,1626,342
15722,2548,1201.46,3:17,2017-09-24,134,0,382,344
15723,2548,1263.69,1:01,2017-01-21,157,0,342,1206
15724,2548,894.04,8:38,2017-10-08,139,0,5557,345
15725,2548,1435.8,16:22,2017-02-03,139,0,347,351
15726,2548,372.71,20:22,2016-12-03,121,0,3998,344
15727,2548,1393.36,9:21,2017-05-28,134,0,548,344
15728,2548,1097.46,14:41,2017-11-04,110,0,351,1509
15729,2548,679.07,14:57,2017-11-26,113,0,1678,344
15730,1581,431.19,19:45,2017-08-17,177,0,1865,1885
15731,1683,321.73,11:01,2017-01-26,167,0,2397,6733
15732,1683,1439.49,6:18,2017-07-19,159,0,3316,4140
15733,10650,732.35,18:24,2017-11-13,200,0,2650,2651
15734,18232,502.05,12:56,2017-01-28,153,0,3988,2816
15735,1623,327.62,6:14,2017-09-28,115,0,37,32
15736,1623,833.51,16:19,2017-04-11,132,0,5534,132
15737,1623,1270.38,20:35,2017-01-29,148,0,196,183
15738,2850,776.52,19:46,2016-12-21,155,0,3001,3093
15739,2850,1304.92,5:03,2016-12-26,134,0,2997,3136
15740,2850,1244.52,11:07,2017-05-07,109,0,3093,2188
15741,2850,546.72,19:26,2017-11-09,173,0,3050,3038
15742,2850,1020.65,5:11,2017-07-27,143,0,3040,3043
15743,2850,1120.74,22:21,2017-01-06,142,0,3125,3093
15744,2954,500.34,5:37,2017-10-18,107,0,1590,1354
15745,2354,380.96,17:47,2017-06-05,132,0,183,69
15746,16726,249.95,5:27,2017-09-08,150,0,5964,3599
15747,16726,518.99,2:27,2016-12-03,172,0,7180,3693
15748,18944,580.28,12:04,2016-12-09,178,0,2897,2745
15749,1469,696.26,18:12,2017-02-03,170,0,4029,2961
15750,1469,959.82,21:50,2017-05-09,165,0,6141,4029
15751,1472,1203.54,19:01,2017-10-12,125,0,7184,7185
15752,1472,1064.22,14:34,2017-01-22,163,0,3615,3693
15753,1472,340.35,6:42,2017-02-15,116,0,3615,7186
15754,1472,884.48,4:51,2017-07-31,122,0,7194,7187
15755,2942,428.77,21:17,2017-07-12,128,0,3404,3368
15756,3432,1370.87,0:12,2017-04-08,170,0,3239,3885
15757,55,278.83,10:29,2017-08-16,126,0,3417,6839
15758,15999,966.08,6:44,2017-09-03,164,0,6353,3406
15759,\N,833.09,22:16,2017-10-15,132,0,8227,5454
15760,4691,914.25,22:51,2017-07-12,161,0,2729,2709
15761,4691,1302.62,14:50,2017-06-02,125,0,2753,2709
15762,4691,201.21,3:05,2017-07-17,193,0,2756,2709
15763,\N,286.81,2:27,2017-02-17,132,0,2821,1871
15764,3000,1328.22,12:14,2017-08-04,168,0,2997,3125
15765,3000,1198.67,11:47,2017-06-15,145,0,2997,2194
15766,3000,663.93,13:28,2017-02-18,143,0,3043,3040
15767,3000,1392.51,16:58,2017-08-17,138,0,3093,3002
15768,3000,775.67,19:39,2017-02-05,178,0,2188,3143
15769,3000,817.5,14:49,2017-11-03,140,0,6741,3093
15770,96,985.49,22:25,2017-06-26,142,0,3941,1464
15771,96,327.67,12:51,2017-03-19,131,0,3941,1587
15772,4550,464.62,22:46,2017-07-23,126,0,4247,\N
15773,1203,455.16,10:17,2017-06-24,163,0,1264,1335
15774,2538,680.28,8:00,2017-08-11,174,0,3971,4029
15775,24,472.79,0:55,2017-01-20,140,0,3320,3355
15776,24,1070.33,6:46,2017-05-10,117,0,1382,3304
15777,24,716.54,17:24,2017-04-29,184,0,3876,2895
15778,24,238.69,3:59,2017-02-03,140,0,3627,3876
15779,24,454.53,8:19,2017-02-23,122,0,3520,3448
15780,24,968.86,22:18,2017-06-29,104,0,3520,4112
15781,24,634.79,20:04,2017-05-14,170,0,599,3830
15782,24,909.75,20:02,2016-12-29,186,0,3687,3484
15783,24,764.06,9:03,2017-05-25,116,0,340,3670
15784,24,790.76,19:06,2017-05-09,109,0,3465,3670
15785,24,567.41,23:31,2017-04-27,100,0,2334,2279
15786,24,750.64,23:43,2017-08-01,122,0,507,3494
15787,24,677.92,18:47,2016-12-20,168,0,3542,3752
15788,24,703.89,10:32,2016-12-11,148,0,3576,3811
15789,24,1014.53,10:13,2017-10-08,167,0,3576,2709
15790,24,769.77,22:53,2017-02-13,150,0,3576,2851
15791,24,388.5,2:46,2017-04-14,103,0,3576,2878
15792,24,253.03,22:42,2017-01-16,145,0,346,507
15793,410,706.56,1:26,2017-05-30,191,0,4029,\N
15794,470,1451.89,9:49,2017-05-03,191,0,248,246
15795,3652,877.62,20:19,2017-05-15,111,0,718,715
15796,3652,1125.96,1:42,2017-09-07,154,0,719,737
15797,9818,1196.71,18:26,2017-10-04,183,0,1074,1534
15798,11741,1282.95,21:20,2017-08-18,114,0,2881,2899
15799,11741,1360.81,9:13,2016-12-19,198,0,2899,1762
15800,4608,642.22,10:37,2017-06-17,197,0,3395,6366
15801,4608,1335.13,8:22,2017-03-13,188,0,9311,4097
15802,4608,627.86,10:13,2017-11-02,150,0,3388,3400
15803,4608,237.9,12:52,2017-04-08,189,0,6361,3077
15804,2524,787.61,18:57,2017-05-19,149,0,2988,4368
15805,2548,1088.66,13:15,2017-10-19,107,0,344,548
